Datetime,Open,High,Low,Close,Volume
2022-11-28 14:00:00,4.9462,4.9844,4.9067,4.932,2391.17202212
2022-11-28 16:00:00,4.9201,5.041,4.8901,5.0089,2448.11597326
2022-11-28 18:00:00,5.0107,5.0107,4.9705,4.9989,3024.98187427
2022-11-28 20:00:00,4.9999,5.0141,4.9871,4.9991,1480.82187286
2022-11-28 22:00:00,5.0107,5.0108,4.9335,4.9637,2042.92404185
2022-11-29 00:00:00,4.9447,4.9844,4.9249,4.9844,1006.30574161
2022-11-29 02:00:00,4.9916,4.9986,4.9671,4.9797,549.19512918
2022-11-29 04:00:00,4.9814,5.074,4.9814,5.0505,1475.00123482
2022-11-29 06:00:00,5.0661,5.1091,5.0531,5.0747,3446.4103957
2022-11-29 08:00:00,5.077,5.1176,5.067,5.1146,2231.67006686
2022-11-29 10:00:00,5.1151,5.1151,5.0841,5.0931,1869.44656731
2022-11-29 12:00:00,5.1025,5.1315,5.0651,5.1029,3087.39435351
2022-11-29 14:00:00,5.1242,5.128,5.0711,5.1061,3615.25431229
2022-11-29 16:00:00,5.0888,5.098,5.0523,5.0721,1644.31512524
2022-11-29 18:00:00,5.0826,5.1756,5.07,5.1287,3284.30692726
2022-11-29 20:00:00,5.1259,5.1676,5.1205,5.1499,2044.23425522
2022-11-29 22:00:00,5.1491,5.16,5.1324,5.1395,1112.3880998
2022-11-30 00:00:00,5.141,5.3097,5.1351,5.261,3320.07743048
2022-11-30 02:00:00,5.2604,5.2899,5.1561,5.1561,1936.31946453
2022-11-30 04:00:00,5.1999,5.2171,5.1791,5.2171,2318.97838462
2022-11-30 06:00:00,5.2061,5.245,5.1944,5.245,2022.61863646
2022-11-30 08:00:00,5.2321,5.261,5.1643,5.1875,5238.64651218
2022-11-30 10:00:00,5.2089,5.2375,5.184,5.1931,5959.74090572
2022-11-30 12:00:00,5.2054,5.2198,5.1654,5.1692,5669.5939469
2022-11-30 14:00:00,5.1889,5.263,5.1702,5.263,1113.03047404
2022-11-30 16:00:00,5.2536,5.2589,5.1314,5.1718,1154.06120989
2022-11-30 18:00:00,5.1716,5.249,5.0001,5.214,5075.76352248
2022-11-30 20:00:00,5.1975,5.25,5.1906,5.25,3365.93180899
2022-11-30 22:00:00,5.25,5.263,5.229,5.2401,5266.11102395
2022-12-01 00:00:00,5.2599,5.2599,5.193,5.2066,2503.63361223
2022-12-01 02:00:00,5.1983,5.209,5.1969,5.1969,1500.38377598
2022-12-01 04:00:00,5.216,5.218,5.1475,5.1765,2228.37060011
2022-12-01 06:00:00,5.1793,5.1802,5.155,5.162,1528.46388173
2022-12-01 08:00:00,5.1649,5.165,5.1437,5.156,1871.71214336
2022-12-01 10:00:00,5.1649,5.165,5.1461,5.165,3209.1880465
2022-12-01 12:00:00,5.173,5.2079,5.0969,5.12,1043.90258662
2022-12-01 14:00:00,5.108,5.1311,5.0711,5.1311,938.36433192
2022-12-01 16:00:00,5.127,5.1436,5.1075,5.142,1183.13262168
2022-12-01 18:00:00,5.141,5.141,5.114,5.114,964.72964451
2022-12-01 20:00:00,5.125,5.1265,5.0842,5.1131,2327.00513092
2022-12-01 22:00:00,5.117,5.1464,5.1081,5.124,1546.68017513
2022-12-02 00:00:00,5.143,5.213,5.143,5.1751,1185.38728554
2022-12-02 02:00:00,5.139,5.1837,5.139,5.162,780.68847542
2022-12-02 04:00:00,5.1501,5.1679,5.1501,5.1679,25.95557818
2022-12-02 06:00:00,5.1483,5.1619,5.1288,5.1619,849.09215731
2022-12-02 08:00:00,5.1628,5.2699,5.1543,5.2531,7999.59136906
2022-12-02 10:00:00,5.2744,5.3331,5.2669,5.3167,7166.35620431
2022-12-02 12:00:00,5.3286,5.3552,5.2911,5.3206,12244.2361576
2022-12-02 14:00:00,5.3,5.4398,5.298,5.3947,11991.02181177
2022-12-02 16:00:00,5.3999,5.3999,5.307,5.3341,10300.81897429
2022-12-02 18:00:00,5.3327,5.3534,5.3231,5.351,4811.24103788
2022-12-02 20:00:00,5.3399,5.3512,5.312,5.3381,5707.50125714
2022-12-02 22:00:00,5.3472,5.368,5.3353,5.3456,2066.3679503
2022-12-03 00:00:00,5.3478,5.3852,5.3438,5.3562,503.24018179
2022-12-03 02:00:00,5.3375,5.3445,5.307,5.307,1671.74045082
2022-12-03 04:00:00,5.3155,5.324,5.2969,5.3062,1350.51847689
2022-12-03 06:00:00,5.3189,5.3189,5.2715,5.2807,1738.34634739
2022-12-03 08:00:00,5.27,5.311,5.2584,5.297,4794.22654062
